"ca01","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns14","cns15","cns16","cns17","cns18","cns19","cns20"
188,0,0,0,0,0,0,164,0,0,15,0,25,0,16,0,13,132,17,0
39,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6,0,39,1,0
59,0,0,0,4,0,0,0,0,0,0,0,0,0,0,397,0,9,1,0
38,0,0,0,0,0,2,114,0,10,0,4,0,0,0,35,0,1,10,0
137,0,0,0,0,0,4,83,0,0,24,0,7,0,0,24,2,153,20,0
41,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,89,0,0
257,0,0,0,68,0,38,254,0,0,16,10,10,0,0,6,141,127,20,0
401,0,0,0,0,0,0,37,0,0,17,6,14,0,0,163,0,160,336,0
209,0,0,0,0,8,2,178,0,0,16,5,58,0,0,124,0,126,159,135
33,0,0,0,0,0,0,0,0,10,0,0,0,0,0,51,0,24,3,0
51,0,0,0,0,0,0,0,0,0,0,9,0,0,0,204,0,0,0,0
519,0,0,0,0,55,0,216,0,4,62,7,1,0,0,2409,0,79,12,53
43,0,0,0,1,0,0,0,0,0,0,0,0,0,9,111,0,0,0,0
55,0,0,0,0,0,0,13,0,0,0,47,0,0,0,170,64,0,1,0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,14,0
222,0,0,0,0,0,0,422,0,0,3,0,0,0,0,0,0,70,29,0
140,0,0,0,0,0,0,343,0,0,85,40,25,0,0,82,0,2,11,0
61,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,1,95,3,0
69,0,0,0,0,0,0,0,0,0,0,0,21,0,1,84,0,63,6,0
41,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,61,0,0
32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0
114,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,0,156,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0
71,0,0,0,0,0,0,4,0,0,0,0,0,0,0,231,0,0,0,0
50,0,0,0,0,0,11,16,0,0,0,0,0,0,0,2,0,57,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,5319,9,0,0,3,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,0,0,0,0
753,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5355,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,344,0,0,0,0
32,0,0,0,0,35,0,3,0,0,10,0,0,0,0,0,0,44,0,0
98,0,0,0,0,2,0,74,0,0,1,0,2,0,0,5,0,156,19,0
107,0,0,0,14,0,2,0,0,0,147,3,3,0,0,0,0,292,14,0
277,0,0,0,0,0,0,0,0,0,0,0,7,0,0,94,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,8,0,0,0,472,0,0,0,0
559,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3190,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1181,0,0,8,0
43,0,0,0,0,10,0,2,0,0,290,0,2,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,80,0,0
41,0,0,0,0,0,5,0,0,0,0,5,15,0,0,1,0,77,6,0
48,0,0,0,0,0,0,0,0,48,5,5,42,0,0,11,1,6,6,0
58,0,0,0,0,0,0,4,0,0,1,0,0,0,11,260,6,8,4,0
244,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,0,1,35,4027
44,0,0,0,0,0,0,0,0,0,1,2,18,0,14,9,0,0,0,354
31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
209,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2806
33,0,0,0,7,34,0,0,0,0,0,0,0,0,0,0,4,46,0,36
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,91,0
94,0,0,0,0,0,0,3,0,56,25,0,74,6,0,13,0,32,0,0
102,0,0,0,4,4,0,0,0,8,503,1,105,0,0,10,0,21,11,0
41,0,0,0,0,0,52,0,0,0,23,1,75,0,21,5,0,0,6,0
154,0,0,0,0,0,0,0,0,6,213,0,0,0,2,330,5,15,1,0
55,0,0,0,1,0,1,0,0,5,28,0,3,0,5,82,12,46,9,66
156,0,0,0,50,0,3,0,0,0,233,57,211,58,5,9,0,2,5,119
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,12,0
35,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0
42,0,0,0,0,7,0,0,0,0,0,0,0,0,7,9,64,0,40,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0
130,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,5,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0
76,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,101,0,0
71,0,0,0,0,8,0,19,4,0,0,15,24,0,0,0,0,81,7,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0
31,0,0,0,0,0,0,0,0,0,0,12,142,0,0,0,0,52,0,0
67,0,0,0,35,189,0,0,0,0,0,0,20,0,0,0,0,0,0,0
367,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1281,0,0,1,0
90,13,0,0,128,0,0,13,0,0,0,1,0,0,0,25,0,0,6,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1272
60,0,0,0,0,14,0,0,0,0,0,0,0,0,0,197,13,20,2,0
38,0,0,0,79,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,3,0,0
33,0,0,0,0,0,0,38,0,0,0,0,21,0,0,0,0,30,0,0
44,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,83,2,0
39,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,8,0,0,1,0,0,0,0,15,0,33,10,0
48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,61,3,0
46,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0
334,23,0,0,0,0,0,0,0,1,0,75,8,0,0,0,0,0,127,0
33,15,0,0,1,0,64,0,0,0,0,0,20,0,0,0,0,0,0,0
107,5,0,0,15,284,116,21,0,0,0,1,0,0,0,0,0,0,116,0
35,0,0,0,32,20,36,72,0,0,0,0,0,0,0,0,0,0,0,0
55,8,0,0,0,46,16,0,159,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,6,214,135,26,0,0,0,0,0,0,0,5,0,0,0,0
117,0,0,0,24,12,8,12,0,0,0,3,88,0,0,99,0,73,89,0
47,0,0,0,97,0,35,16,11,0,0,0,0,0,0,0,0,0,3,0
78,0,0,0,0,264,0,112,0,0,0,2,2,0,0,0,0,0,62,0
43,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,1,21,0,11,0,0,0,0,0,0,0,0,0,44,13,0
32,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,44,0
40,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,26,18,0
128,0,0,0,4,26,104,0,184,0,222,0,33,0,0,79,0,39,0,0
100,0,0,0,0,0,0,118,0,30,6,0,0,0,0,14,0,95,5,0
88,0,0,0,0,0,1,62,0,0,0,0,0,0,0,24,0,97,3,0
180,0,0,0,77,0,0,136,0,1,0,0,9,0,0,21,0,9,0,0
1441,0,0,0,1,0,229,1801,6,0,37,6,31,0,0,145,0,366,141,10
78,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,120,0,0
78,0,0,0,0,4,0,2,0,0,15,0,0,0,0,6,0,104,4,0
98,0,0,0,0,0,0,124,0,0,0,0,0,0,0,28,0,60,0,0
188,0,0,0,85,0,3,310,0,0,8,0,2,0,6,6,22,61,9,0
81,0,0,0,0,35,62,46,0,3,25,0,0,0,40,4,0,43,40,0
98,0,0,0,0,0,0,0,0,0,0,3,1,0,0,100,0,112,0,0
70,0,0,0,0,0,0,88,0,0,13,0,12,0,0,5,0,0,0,0
174,0,0,0,2,0,0,674,21,5,20,3,77,0,0,4,0,0,0,0
48,0,0,0,4,4,0,44,0,0,0,0,0,0,0,0,0,66,9,0
39,0,0,0,0,0,0,13,0,0,25,0,0,0,0,7,0,37,3,0
87,0,0,0,97,14,70,0,2,0,11,9,1,5,0,161,0,0,18,0
66,0,0,0,0,0,0,200,0,0,2,17,0,0,0,0,0,24,0,0
72,0,0,0,0,25,0,157,0,0,0,0,55,0,0,0,0,1,5,0
52,0,0,0,0,0,0,0,0,0,283,4,6,0,0,0,0,0,7,0
48,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,2,0,0
67,0,0,0,22,0,24,46,0,0,0,5,97,0,0,1,0,22,6,0
98,0,0,0,0,22,12,210,0,0,4,8,18,0,0,0,0,10,14,0
46,0,0,0,0,0,0,69,0,0,11,0,10,0,0,45,0,0,0,0
48,0,0,0,0,0,0,84,0,0,2,3,0,0,4,3,0,0,0,0
114,0,0,0,6,3,96,234,0,0,12,3,0,0,0,3,0,63,13,0
79,0,0,0,0,0,0,19,0,0,7,0,0,0,0,159,0,52,0,0
209,0,0,0,0,0,0,199,0,0,9,0,0,0,0,0,0,301,7,0
39,0,0,0,0,0,0,7,0,0,11,2,8,0,0,11,29,7,15,0
38,0,0,0,1,0,0,8,0,0,2,0,3,0,0,170,0,20,4,0
88,0,0,0,0,0,0,36,0,0,3,1,6,0,0,75,0,78,3,0
52,0,0,0,0,0,0,52,0,0,0,0,26,0,0,119,0,10,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,84,0,0
139,0,0,0,0,0,0,326,0,0,21,0,0,0,0,0,0,53,19,0
103,0,0,0,2,0,0,8,0,0,1,0,0,0,0,110,45,153,0,0
63,0,0,0,0,0,0,173,0,0,2,0,0,0,0,0,0,0,13,0
32,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,84,7,0
150,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,291,50,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
42,0,0,0,6,20,0,7,38,0,0,0,17,0,0,42,13,0,11,0
58,0,0,0,0,0,0,40,0,0,0,8,24,0,0,0,5,66,14,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0,0,0
62,0,0,0,162,39,0,72,0,0,6,0,0,0,0,1,0,0,0,0
49,0,0,0,0,0,0,11,0,0,0,0,8,0,0,21,29,31,7,0
126,0,0,0,0,0,3,116,0,0,24,4,0,0,0,19,0,81,33,0
207,0,0,0,0,0,2,212,0,0,18,0,0,0,0,86,0,157,10,0
290,0,0,0,0,0,0,611,0,0,9,2,0,0,0,26,0,138,25,0
48,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,18,0,0,5,0,17,0,0,0,0,158,17,0
53,0,0,0,1,0,0,3,0,24,0,0,0,0,0,2,0,49,4,0
49,0,0,0,2,0,0,70,0,0,1,0,0,0,0,21,0,1,12,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,42,4,0
40,0,0,0,8,0,0,13,0,0,12,0,18,0,19,13,0,22,30,0
185,0,0,0,0,0,0,407,0,0,16,0,0,0,0,24,0,23,59,0
35,0,0,0,28,3,1,33,0,0,0,0,0,0,0,17,0,45,5,0
47,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,6,0,0
58,0,0,0,0,0,0,18,0,0,4,8,0,0,0,10,0,91,0,0
335,0,0,0,24,0,1,62,6,0,16,0,0,0,0,37,0,394,31,0
62,0,0,0,0,0,2,166,0,0,0,0,0,0,0,0,0,0,4,0
33,0,0,0,0,0,0,0,0,0,4,0,0,0,418,4,0,6,0,0
56,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
35,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,28,10,0
41,0,0,0,0,0,1,0,0,0,0,0,0,97,0,0,0,0,0,0
42,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,9,0,0,1,0,0,22,0,2,0,0,60,0,118,10,0
112,0,0,0,8,0,0,121,0,0,20,0,2,0,1,36,0,61,24,0
49,0,0,0,127,0,0,0,0,0,2,5,8,0,0,0,0,0,9,0
120,0,0,0,0,0,0,0,0,0,0,11,0,0,41,8,0,0,0,0
46,0,0,0,6,0,0,0,0,0,0,0,0,0,190,6,0,7,0,0
105,0,0,0,40,0,0,41,84,0,0,0,0,0,0,0,0,97,0,0
107,0,0,0,208,0,1,0,0,0,3,0,13,0,0,12,0,6,1,0
37,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,34,0,0
76,0,0,0,0,0,0,2,0,0,0,18,0,0,0,53,31,157,0,0
294,7,0,0,0,0,0,412,0,0,30,0,53,0,0,81,0,224,7,0
66,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,1,0,0,156,83,0,0,0,365,0,0,0,0,4,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0
180,0,0,0,0,0,0,151,0,12,45,15,7,0,0,23,41,115,55,0
176,0,0,0,2,0,0,14,0,0,0,0,0,0,0,3,0,0,346,0
42,0,0,0,8,0,18,0,0,0,0,2,1,0,0,68,0,0,0,0
38,0,0,0,46,0,3,0,1,0,0,81,0,0,0,92,0,0,0,0
1106,0,0,0,0,0,46,1322,0,32,91,83,37,0,13,286,9,339,105,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0
392,0,0,0,0,0,0,911,0,0,6,0,30,0,0,0,0,196,0,0
32,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,50,14,0
113,0,0,0,0,0,0,45,0,0,20,32,0,0,0,38,0,109,0,0
48,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,0,41,33,0
55,0,0,0,8,0,4,6,2,7,5,13,2,0,0,98,0,13,19,0
50,0,0,0,4,0,4,0,0,0,20,7,0,0,0,11,0,53,0,0
99,0,0,0,9,0,1,5,0,49,3,0,0,0,0,41,0,100,0,0
49,0,31,0,0,0,0,48,0,0,2,1,0,0,7,0,0,35,7,0
40,0,0,0,191,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
113,0,0,0,1,0,0,110,0,0,0,0,34,0,0,0,0,55,21,0
93,0,0,0,0,0,1,44,0,0,24,0,0,0,0,27,19,114,44,0
139,0,0,10,4,0,0,6,0,0,21,49,71,0,0,8,5,129,14,0
76,0,0,0,12,0,0,0,67,0,0,0,3,0,0,58,0,0,0,192
47,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,13,0,0,137,0,28,9,0,0,0,0,20,0,124,12,0
157,0,0,0,213,2,0,31,0,0,9,0,0,0,0,0,0,80,7,0
45,0,0,0,83,32,0,5,0,0,0,0,0,0,0,0,0,6,2,0
52,0,0,0,7,14,0,0,0,0,8,0,0,0,0,175,0,0,0,0
57,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,104,0,0
43,0,0,0,52,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,172,16,0,17,0,0,0,10,0,0,11,0,0,12,0,0
82,0,0,0,23,62,40,116,0,0,41,11,3,0,0,20,0,85,11,0
39,0,21,0,2,0,0,0,0,0,17,0,19,0,0,48,0,0,0,0
130,0,0,0,0,0,0,213,0,0,4,0,0,0,0,0,0,65,25,0
69,0,0,0,46,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,84,627,0,0,0,0,0,0,2,0,0,0,0,0,0,0
39,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,52,2,0,0
76,0,0,0,5,0,0,41,0,0,3,15,98,0,0,19,0,56,7,0
39,0,0,0,0,0,0,22,0,0,15,0,0,0,0,0,0,28,6,0
232,0,0,21,3,0,0,0,0,0,0,0,0,0,2474,4,9,0,22,0
32,0,0,0,0,0,0,64,0,0,0,0,0,0,0,27,0,19,0,0
194,0,0,0,0,0,0,500,0,0,13,0,0,0,0,0,0,85,0,0
32,0,0,0,0,0,0,0,0,0,0,0,13,0,0,65,0,14,5,0
135,0,0,0,0,0,0,187,0,54,0,0,0,0,0,9,0,0,0,0
32,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,6,27,14,0
155,0,0,0,0,0,0,85,0,2,12,0,0,0,0,0,0,208,8,0
60,0,0,0,62,35,0,0,458,0,0,0,4,0,0,0,0,0,0,0
34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,0,8,0,0,0
39,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,15,0,0,12,3,0,0,0,0,0,128,0,0
76,0,0,0,5,86,5,172,0,0,6,23,3,0,0,1,0,0,14,0
52,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,15,0,0,19,0,0,0,2,19,0,0,14,0,32,2,0
57,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,66,13,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,7,0
179,0,0,0,42,0,41,24,24,0,0,0,2,2,0,0,0,0,0,0
78,0,0,0,14,108,66,32,0,0,0,0,13,0,0,0,0,0,13,0
65,0,0,0,138,207,9,2,0,0,0,0,0,0,0,0,0,0,9,0
40,0,0,0,10,0,6,9,0,3,16,0,59,0,0,15,0,10,1,0
76,0,0,0,2,0,0,15,0,0,9,0,0,0,0,0,0,76,34,0
119,0,0,0,205,71,25,50,121,0,0,8,0,0,0,0,0,11,49,0
42,0,0,0,3,0,246,0,0,0,0,1,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,57,0,0,0,0,1,0,3,37,0,150,9,0
41,0,0,0,20,3,0,8,0,0,8,0,0,0,0,10,0,39,3,0
81,0,0,0,3,19,1,171,0,0,5,0,0,0,4,11,2,72,50,0
203,0,0,0,0,27,29,601,0,0,5,0,0,0,2,19,0,28,0,0
41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,67,0
40,0,0,0,82,0,0,3,0,0,0,0,0,0,0,0,0,41,0,0
42,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,31,7,0
226,0,0,26,0,0,1,5,0,0,0,0,30,0,0,988,0,52,5,0
40,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,102,24,0
139,0,0,0,15,17,86,83,1135,0,1,16,8,0,0,20,70,39,5,0
141,0,0,0,9,96,519,0,0,0,0,0,0,0,0,0,0,0,3,0
39,0,0,0,0,61,143,24,15,0,0,0,0,23,0,0,0,3,0,0
92,0,0,0,0,0,0,76,2,0,14,9,1,0,0,108,0,79,22,0
32,0,0,0,0,0,1,6,0,0,17,0,0,0,8,162,0,0,0,0
76,0,0,0,0,0,0,55,0,0,16,5,11,15,0,216,0,34,0,0
225,0,0,0,0,0,5,131,106,0,0,0,81,0,0,44,0,0,230,0
92,0,0,0,0,0,7,0,240,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,2,104,0,19,0,0,0,18,0,0,0,0,0,0,8,0
87,0,0,0,189,0,4,13,0,0,0,0,7,0,0,3,182,0,32,0
148,0,0,0,55,205,3,50,5,0,3,11,46,0,0,0,117,27,30,0
214,0,0,0,65,7,24,13,15,0,6,15,19,3,1,672,0,14,3,0
89,0,0,0,7,0,3,40,0,0,5,12,36,0,0,0,0,83,9,0
33,0,0,0,35,0,0,29,1,0,0,0,0,0,0,0,0,55,0,0
71,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,124,2,0
98,0,0,0,0,0,51,89,0,4,0,0,12,0,0,0,7,89,2,0
66,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,336,32,0,0
43,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,48,0,0,0,7,0,0,8,0,0,5,0,0
52,0,0,0,0,61,0,0,0,0,44,0,0,0,1,0,0,0,5,0
51,0,0,0,0,0,0,1,0,0,187,0,0,0,0,12,0,36,3,0
54,0,0,0,0,0,0,9,0,0,0,1,13,0,0,74,0,53,3,0
344,0,0,0,0,0,0,288,0,6,24,2,165,0,0,94,42,344,17,0
56,0,0,0,0,0,0,13,0,0,15,2,0,0,0,6,0,111,0,0
501,0,0,0,0,0,7,594,0,49,36,3,5,0,20,147,0,287,16,0
57,0,0,0,0,0,0,42,0,0,0,0,10,0,0,4,0,20,0,287
221,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,0,0,0,0,0
48,0,0,0,1,0,0,2,0,0,0,0,0,0,0,186,0,1,0,0
49,0,0,0,0,0,0,41,0,0,0,118,0,0,0,95,0,0,0,0
46,0,0,0,0,0,0,0,0,4,0,1,0,0,57,0,86,3,6,0
33,0,0,0,0,3,0,15,0,0,7,0,0,0,0,0,0,45,0,0
46,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,81,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,15,0
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087,0,0,0,0
31,0,0,0,0,0,0,27,0,0,0,0,0,0,0,123,0,0,0,0
34,0,0,0,5,0,0,3,0,0,9,0,11,0,0,121,2,0,8,0
86,0,0,0,1,0,0,68,0,0,8,32,0,0,0,10,6,107,53,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,0,0,0,0,0
42,0,0,0,0,0,0,0,17,0,0,0,0,0,368,0,0,1,0,0
102,0,0,0,2,0,0,3,0,0,126,11,44,0,2,39,33,49,53,0
62,0,0,0,8,0,5,2,0,0,5,24,22,0,0,66,19,4,4,0
40,0,0,0,15,0,0,0,0,0,24,165,33,0,0,1,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0
45,0,0,0,0,5,0,82,0,0,0,0,2,0,0,0,0,0,12,0
42,0,0,0,0,0,0,10,0,0,0,23,0,0,0,0,0,13,20,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,757,4,0,0,0,0
237,0,0,0,0,20,0,256,0,0,35,10,31,0,0,172,0,154,15,0
237,0,0,0,20,0,11,46,0,65,29,0,2,5,0,12,60,182,16,0
47,0,0,0,0,0,0,16,0,0,17,0,19,0,27,48,0,53,0,0
53,0,0,0,112,0,18,6,0,0,13,2,6,0,0,25,0,17,9,0
120,0,0,0,81,12,23,16,23,0,5,1,10,0,5,46,31,26,100,0
84,0,0,0,0,0,10,73,0,37,0,0,0,0,0,15,0,54,0,0
50,0,0,0,0,0,0,27,0,0,5,17,7,0,2,5,0,54,20,58
118,0,0,0,3,4,0,322,0,0,5,0,0,0,0,0,0,0,11,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
31,0,0,0,0,0,0,9,0,0,0,0,6,0,0,20,0,24,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,14,0,0
56,2,0,0,12,0,2,13,0,0,0,0,0,0,0,0,0,16,39,0
111,0,0,0,205,0,24,0,0,24,32,12,10,0,20,110,14,0,10,0
85,0,0,0,21,46,20,0,0,5,12,4,27,0,12,54,0,44,31,0
184,0,0,0,24,0,9,138,0,0,18,62,61,0,0,14,5,86,17,0
39,0,0,0,0,0,0,8,0,0,25,0,0,0,0,0,0,33,20,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0
76,0,0,0,2,0,21,56,0,0,6,2,13,0,0,0,39,46,16,0
153,0,0,0,0,0,7,237,0,0,0,9,2,0,0,19,0,76,13,0
301,0,0,0,17,0,40,115,0,67,23,4,34,0,15,539,9,185,39,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,73,0,0
416,0,0,0,0,0,8,296,67,0,22,4,14,0,31,254,0,283,54,0
76,0,0,0,33,10,0,16,16,0,3,28,18,0,14,13,23,0,50,0
157,0,0,0,145,18,13,52,13,1,0,1,0,0,0,0,0,144,5,0
46,0,0,0,2,0,0,74,0,0,0,0,7,0,7,0,0,33,11,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,404
35,0,0,0,34,0,0,0,0,0,0,0,4,0,0,18,66,0,0,0
116,0,0,103,0,0,0,11,0,0,0,0,25,0,1194,10,0,68,0,0
145,0,0,0,0,0,1,19,0,0,7,0,7,0,0,30,0,9,0,0
418,0,0,0,61,246,42,354,0,0,9,0,48,0,0,17,10,128,287,0
50,0,0,0,0,0,1,102,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,4,0,0,0,0,0,0,13,11,0,0,35,2,71,11,0
54,0,0,0,0,0,3,8,0,0,38,0,27,0,6,0,21,84,29,0
31,0,0,0,0,0,26,17,0,0,4,3,3,0,0,13,0,39,8,0
46,0,0,0,6,5,1,20,0,6,35,0,48,0,0,0,0,38,0,0
50,0,0,0,4,0,0,27,0,9,4,0,2,0,0,0,0,24,4,0
42,0,0,0,1,0,0,46,0,0,9,1,101,0,0,28,0,6,0,0
52,0,0,0,0,5,0,34,0,0,3,0,0,0,15,35,0,43,7,0
70,0,0,0,2,0,70,5,0,0,4,3,2,0,7,28,0,55,12,0
104,0,71,0,0,82,5,71,165,0,0,0,2,0,0,0,0,0,0,0
42,0,0,0,1,8,1,1,0,0,0,0,0,0,29,1,64,0,6,0
175,0,0,0,0,93,10,8,0,23,23,579,0,0,0,39,0,103,0,0
86,0,0,0,0,0,0,3,0,0,24,0,0,0,0,6,0,145,15,0
44,0,0,0,148,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0
38,141,0,0,0,2,0,0,0,0,0,0,0,49,0,0,0,0,0,0
31,0,0,0,12,0,2,25,19,0,0,0,1,0,0,9,0,21,0,0
98,0,0,0,4,1194,0,0,0,0,0,3,4,0,0,2,0,0,0,0
146,0,0,0,0,0,0,183,0,0,3,0,0,0,29,1,0,147,2,0
40,0,0,0,0,176,1,0,1,0,0,0,0,0,0,0,4,0,9,0
35,0,0,0,8,8,3,0,0,0,0,0,0,0,15,20,0,0,68,0
44,0,0,0,0,0,0,14,0,0,2,0,0,0,0,14,0,52,0,0
90,0,0,21,4,0,0,6,0,0,16,0,3,0,9,9,0,0,8,0
106,0,59,0,86,0,1,11,0,0,18,0,3,0,6,43,0,35,13,0
39,0,0,0,18,0,1,14,0,0,4,0,0,0,0,41,0,26,0,0
34,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,3,0,2,21,0,0,0,0,41,0,0,23,0,0,42,0
80,0,0,0,9,0,2,0,1,59,0,0,1,0,0,0,0,135,3,0
51,0,0,0,82,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,19,61,9,9,0,0,17,0,0,0,4,11,0,0,7,0
366,0,0,0,12,0,43,576,0,3,6,2,25,0,0,19,0,272,27,0
